raceId,driverId,stop,lap,time,duration,milliseconds,circuitId,alt
899,822,2,41,14:58:30,23.695,23695,18,785
899,817,2,42,14:59:24,23.340,23340,18,785
899,18,2,43,15:00:19,23.788,23788,18,785
899,13,3,43,15:00:27,22.655,22655,18,785
899,813,2,43,15:00:59,26.734,26734,18,785
899,3,2,44,15:01:40,22.753,22753,18,785
899,815,2,44,15:01:41,22.397,22397,18,785
899,807,2,46,15:04:31,23.237,23237,18,785
899,20,2,47,15:04:55,32.899,32899,18,785
899,17,2,47,15:05:08,26.718,26718,18,785
899,818,3,46,15:05:09,23.451,23451,18,785
899,4,2,47,15:05:13,22.732,22732,18,785
899,1,2,47,15:05:43,24.423,24423,18,785
899,814,2,47,15:06:01,23.330,23330,18,785
899,821,2,47,15:06:09,23.138,23138,18,785
899,823,2,47,15:06:59,27.107,27107,18,785
899,824,2,47,15:07:06,23.403,23403,18,785
899,820,2,48,15:08:47,23.449,23449,18,785
899,1,3,52,15:12:31,17.385,17385,18,785
899,823,3,52,15:13:57,17.339,17339,18,785
899,16,3,54,15:15:17,22.981,22981,18,785
899,820,3,66,15:32:58,23.222,23222,18,785
900,154,1,1,17:09:56,17.255,17255,1,10
900,821,1,1,17:10:12,32.657,32657,1,10
900,815,1,1,17:10:14,25.541,25541,1,10
900,18,1,11,17:26:02,22.411,22411,1,10
900,815,2,11,17:27:03,22.497,22497,1,10
900,3,1,12,17:27:27,24.331,24331,1,10
900,817,1,12,17:27:37,22.994,22994,1,10
900,825,1,12,17:27:45,23.150,23150,1,10
900,807,1,12,17:27:51,22.615,22615,1,10
900,4,1,12,17:27:55,22.887,22887,1,10
900,8,1,12,17:28:02,25.543,25543,1,10
900,818,1,12,17:28:02,23.124,23124,1,10
900,826,1,12,17:28:03,30.514,30514,1,10
900,828,1,23,17:48:18,23.238,23238,1,10
900,820,1,24,17:49:56,24.209,24209,1,10
900,824,1,20,17:54:48,23.821,23821,1,10
900,154,2,28,17:56:08,22.264,22264,1,10
900,813,1,29,17:57:57,22.847,22847,1,10
900,821,2,30,17:59:29,23.797,23797,1,10
900,18,2,32,18:02:01,22.399,22399,1,10
900,815,3,32,18:02:29,22.526,22526,1,10
900,807,2,33,18:03:36,22.933,22933,1,10
900,818,2,33,18:03:39,22.978,22978,1,10
900,4,2,35,18:06:45,21.978,21978,1,10
900,817,2,36,18:08:06,22.427,22427,1,10
900,8,2,36,18:08:30,21.825,21825,1,10
900,826,2,36,18:08:31,23.920,23920,1,10
900,825,2,37,18:09:47,22.273,22273,1,10
900,3,2,38,18:10:59,23.673,23673,1,10
900,820,2,41,18:18:13,23.493,23493,1,10
900,824,2,35,18:19:32,22.656,22656,1,10
900,822,1,10,17:24:46,34.921,34921,1,10
900,16,1,35,18:07:21,24.305,24305,1,10
900,822,2,36,18:08:28,23.117,23117,1,10
901,824,1,1,16:07:01,52.836,52836,2,18
901,818,1,2,16:07:55,45.629,45629,2,18
901,8,1,2,16:08:22,26.399,26399,2,18
901,825,1,9,16:20:38,37.116,37116,2,18
901,826,1,10,16:22:31,25.109,25109,2,18
901,821,1,10,16:22:33,29.420,29420,2,18
901,820,1,10,16:22:44,25.639,25639,2,18
901,4,1,11,16:24:00,24.466,24466,2,18
901,16,1,11,16:24:25,25.998,25998,2,18
901,828,1,11,16:24:33,30.040,30040,2,18
901,817,1,12,16:25:46,24.709,24709,2,18
901,13,1,12,16:26:05,24.637,24637,2,18
901,154,1,12,16:26:14,25.046,25046,2,18
901,20,1,13,16:27:33,24.432,24432,2,18
901,18,1,13,16:27:49,24.841,24841,2,18
901,3,1,14,16:29:15,24.723,24723,2,18
901,822,1,14,16:29:48,25.020,25020,2,18
901,1,1,15,16:30:55,24.604,24604,2,18
901,155,1,15,16:31:53,27.124,27124,2,18
901,807,1,16,16:33:07,25.336,25336,2,18
901,818,2,17,16:36:11,26.598,26598,2,18
901,8,2,18,16:37:53,24.417,24417,2,18
901,826,2,22,16:44:37,27.473,27473,2,18
901,821,2,23,16:46:42,26.325,26325,2,18
901,825,2,24,16:48:18,30.661,30661,2,18
901,16,2,24,16:48:28,25.493,25493,2,18
901,18,2,25,16:49:48,24.524,24524,2,18
901,154,2,25,16:50:09,25.596,25596,2,18
901,828,2,26,16:52:40,26.515,26515,2,18
901,4,2,27,16:53:03,24.222,24222,2,18
901,13,2,27,16:53:28,24.577,24577,2,18
901,820,2,27,16:54:31,29.210,29210,2,18
901,817,2,28,16:54:45,24.775,24775,2,18
901,822,2,29,16:57:09,24.964,24964,2,18
901,20,2,31,17:00:00,24.728,24728,2,18
901,155,2,31,17:01:26,26.505,26505,2,18
901,3,2,32,17:01:43,25.287,25287,2,18
901,1,2,33,17:03:18,25.296,25296,2,18
901,807,2,34,17:05:38,24.887,24887,2,18
901,826,3,34,17:06:44,25.289,25289,2,18
901,8,3,34,17:07:07,24.246,24246,2,18
901,828,3,38,17:15:01,26.030,26030,2,18
901,18,3,39,17:15:13,25.028,25028,2,18
901,825,3,39,17:15:37,24.415,24415,2,18
901,817,3,40,17:16:28,1:49.329,109329,2,18
901,154,3,40,17:17:34,25.735,25735,2,18
901,4,3,42,17:20:04,24.641,24641,2,18
901,820,3,41,17:20:31,27.828,27828,2,18
901,13,3,42,17:20:35,24.526,24526,2,18
901,817,4,42,17:22:17,34.697,34697,2,18
901,822,3,44,17:24:12,24.498,24498,2,18
901,817,5,44,17:26:23,34.480,34480,2,18
901,20,3,49,17:32:08,25.186,25186,2,18
901,3,3,50,17:33:47,24.654,24654,2,18
901,1,3,51,17:35:18,24.484,24484,2,18
902,818,1,1,18:06:44,33.895,33895,3,7
902,16,1,7,18:16:37,25.293,25293,3,7
902,822,1,10,18:21:24,25.040,25040,3,7
902,826,1,10,18:21:32,26.064,26064,3,7
902,824,1,10,18:21:44,25.756,25756,3,7
902,828,1,11,18:23:34,25.367,25367,3,7
902,820,1,11,18:23:35,25.858,25858,3,7
902,4,1,12,18:24:52,25.770,25770,3,7
902,821,1,12,18:25:08,25.543,25543,3,7
902,13,1,13,18:26:30,24.528,24528,3,7
902,8,1,13,18:26:37,25.009,25009,3,7
902,154,1,13,18:26:50,25.192,25192,3,7
902,824,2,13,18:27:52,29.729,29729,3,7
902,825,1,14,18:28:29,24.611,24611,3,7
902,16,2,13,18:29:29,40.747,40747,3,7
902,818,2,14,18:29:48,25.897,25897,3,7
902,807,1,15,18:29:59,24.757,24757,3,7
902,155,1,15,18:30:29,27.124,27124,3,7
902,815,1,16,18:31:38,24.697,24697,3,7
902,20,1,16,18:31:48,24.964,24964,3,7
902,18,1,17,18:33:25,24.476,24476,3,7
902,817,1,18,18:35:12,24.706,24706,3,7
902,1,1,19,18:36:24,24.687,24687,3,7
902,813,1,19,18:37:12,25.395,25395,3,7
902,824,3,18,18:37:15,18.989,18989,3,7
902,3,1,21,18:39:48,24.851,24851,3,7
902,826,2,24,18:45:46,25.340,25340,3,7
902,822,2,25,18:47:07,25.068,25068,3,7
902,825,2,25,18:47:29,24.559,24559,3,7
902,828,2,26,18:49:57,25.819,25819,3,7
902,821,2,27,18:51:10,25.633,25633,3,7
902,13,2,28,18:52:16,25.896,25896,3,7
902,4,2,28,18:52:21,24.576,24576,3,7
902,154,2,28,18:52:44,25.032,25032,3,7
902,820,2,28,18:53:21,27.233,27233,3,7
902,824,4,31,19:00:23,25.866,25866,3,7
902,8,2,33,19:01:01,25.415,25415,3,7
902,815,2,34,19:02:23,24.737,24737,3,7
902,20,2,34,19:02:35,26.186,26186,3,7
902,807,2,35,19:04:06,24.440,24440,3,7
902,18,2,35,19:04:08,25.245,25245,3,7
902,817,2,35,19:04:23,24.816,24816,3,7
902,155,2,35,19:05:19,26.628,26628,3,7
902,154,3,37,19:08:17,25.693,25693,3,7
902,13,3,38,19:09:23,24.575,24575,3,7
902,825,3,38,19:09:48,25.572,25572,3,7
902,813,2,39,19:11:30,26.440,26440,3,7
902,826,3,39,19:11:36,25.345,25345,3,7
902,822,3,40,19:12:44,25.980,25980,3,7
902,1,2,41,19:13:29,25.146,25146,3,7
902,3,2,41,19:13:42,24.907,24907,3,7
902,813,3,40,19:13:51,34.249,34249,3,7
902,820,3,40,19:14:34,25.981,25981,3,7
902,4,3,41,19:14:50,24.493,24493,3,7
902,8,3,41,19:15:09,24.453,24453,3,7
902,824,5,40,19:16:59,25.383,25383,3,7
902,813,4,47,19:27:48,32.874,32874,3,7
903,18,1,7,15:16:33,22.408,22408,17,5
903,154,1,9,15:19:58,23.213,23213,17,5
903,13,1,10,15:21:37,1:18.277,78277,17,5
903,8,1,10,15:21:45,22.994,22994,17,5
903,815,1,10,15:21:51,22.914,22914,17,5
903,828,1,10,15:22:18,23.677,23677,17,5
903,4,1,11,15:23:16,22.776,22776,17,5
903,807,1,11,15:23:24,23.438,23438,17,5
903,155,1,11,15:23:49,24.883,24883,17,5
903,813,1,11,15:23:51,24.010,24010,17,5
903,824,1,11,15:23:56,24.784,24784,17,5
903,20,1,12,15:25:00,22.570,22570,17,5
903,822,1,12,15:25:09,24.780,24780,17,5
903,820,1,12,15:25:48,23.781,23781,17,5
903,3,1,13,15:26:51,23.277,23277,17,5
903,826,1,14,15:28:56,23.521,23521,17,5
903,821,1,14,15:29:04,22.988,22988,17,5
903,817,1,15,15:30:17,23.186,23186,17,5
903,818,1,15,15:30:46,24.119,24119,17,5
903,1,1,17,15:33:31,22.968,22968,17,5
903,825,1,17,15:34:28,23.670,23670,17,5
903,821,2,27,15:52:18,23.252,23252,17,5
903,828,2,27,15:53:08,23.730,23730,17,5
903,18,2,28,15:53:59,22.548,22548,17,5
903,824,2,28,15:54:28,24.320,24320,17,5
903,815,2,30,15:57:11,23.636,23636,17,5
903,155,2,30,15:57:59,25.402,25402,17,5
903,807,2,31,15:58:34,22.764,22764,17,5
903,822,2,31,15:58:35,23.639,23639,17,5
903,8,2,31,15:58:50,23.291,23291,17,5
903,826,2,31,15:59:08,23.628,23628,17,5
903,825,2,31,15:59:19,22.579,22579,17,5
903,13,2,31,15:59:50,23.830,23830,17,5
903,818,2,32,16:00:58,24.417,24417,17,5
903,813,2,32,16:01:12,23.022,23022,17,5
903,4,2,33,16:01:40,22.947,22947,17,5
903,820,2,32,16:01:49,23.878,23878,17,5
903,20,2,34,16:03:40,22.246,22246,17,5
903,3,2,37,16:08:37,23.089,23089,17,5
903,817,2,37,16:08:42,22.498,22498,17,5
903,1,2,38,16:09:59,23.999,23999,17,5
903,821,3,40,16:15:29,22.734,22734,17,5
903,155,3,40,16:15:53,24.722,24722,17,5
903,828,3,42,16:20:02,23.969,23969,17,5
903,820,3,48,16:30:26,23.886,23886,17,5
904,20,1,12,14:22:29,21.974,21974,4,109
904,817,1,14,14:25:18,21.969,21969,4,109
904,154,1,15,14:26:57,22.126,22126,4,109
904,13,1,15,14:27:02,22.890,22890,4,109
904,813,1,15,14:27:21,27.851,27851,4,109
904,4,1,16,14:28:34,21.970,21970,4,109
904,818,1,16,14:28:57,22.976,22976,4,109
904,8,1,17,14:30:07,22.056,22056,4,109
904,807,1,17,14:30:13,22.355,22355,4,109
904,18,1,17,14:30:19,21.810,21810,4,109
904,16,1,17,14:30:29,28.013,28013,4,109
904,820,1,17,14:30:46,24.337,24337,4,109
904,1,1,18,14:31:07,22.951,22951,4,109
904,815,1,18,14:31:48,22.367,22367,4,109
904,826,1,18,14:31:51,22.703,22703,4,109
904,821,1,18,14:32:02,23.063,23063,4,109
904,828,1,18,14:32:30,23.091,23091,4,109
904,825,1,19,14:33:31,21.894,21894,4,109
904,822,1,20,14:34:39,22.824,22824,4,109
904,3,1,21,14:35:43,22.254,22254,4,109
904,824,1,21,14:37:01,22.928,22928,4,109
904,155,1,23,14:40:18,22.789,22789,4,109
904,13,2,28,14:47:33,22.381,22381,4,109
904,820,2,31,14:53:03,23.232,23232,4,109
904,20,2,33,14:55:18,21.599,21599,4,109
904,154,2,34,14:56:49,22.078,22078,4,109
904,4,2,35,14:58:14,22.014,22014,4,109
904,16,2,35,14:58:53,23.378,23378,4,109
904,807,2,36,14:59:56,22.724,22724,4,109
904,18,2,36,15:00:01,24.408,24408,4,109
904,826,2,36,15:00:07,22.841,22841,4,109
904,821,2,36,15:00:25,24.780,24780,4,109
904,815,2,37,15:01:31,22.282,22282,4,109
904,813,2,37,15:01:54,22.024,22024,4,109
904,828,2,40,15:07:44,26.671,26671,4,109
904,825,2,41,15:07:56,21.768,21768,4,109
904,824,2,41,15:08:45,22.568,22568,4,109
904,1,2,43,15:09:35,23.590,23590,4,109
904,8,2,43,15:10:34,22.727,22727,4,109
904,820,3,42,15:10:46,23.586,23586,4,109
904,3,2,45,15:12:42,22.309,22309,4,109
904,817,2,45,15:13:16,21.830,21830,4,109
904,822,2,45,15:13:31,22.701,22701,4,109
904,13,3,46,15:15:37,22.304,22304,4,109
904,20,3,52,15:24:24,21.608,21608,4,109
904,821,3,52,15:25:31,23.025,23025,4,109
904,4,3,53,15:25:53,21.664,21664,4,109
904,826,3,53,15:26:38,22.984,22984,4,109
905,154,1,1,14:04:54,26.312,26312,6,7
905,16,1,1,14:04:55,33.207,33207,6,7
905,20,1,4,14:10:25,1:06.065,66065,6,7
905,154,2,23,14:37:00,25.029,25029,6,7
905,820,1,24,14:38:19,33.074,33074,6,7
905,18,1,25,14:38:59,25.992,25992,6,7
905,821,1,25,14:39:10,25.906,25906,6,7
905,155,1,25,14:39:30,25.421,25421,6,7
905,824,1,25,14:39:30,32.658,32658,6,7
905,3,1,26,14:39:54,24.672,24672,6,7
905,1,1,26,14:40:01,27.509,27509,6,7
905,828,1,25,14:40:02,28.091,28091,6,7
905,8,1,26,14:40:06,25.282,25282,6,7
905,817,1,26,14:40:07,26.584,26584,6,7
905,4,1,26,14:40:12,26.499,26499,6,7
905,825,1,26,14:40:29,28.943,28943,6,7
905,818,1,26,14:40:32,25.444,25444,6,7
905,807,1,26,14:40:36,25.714,25714,6,7
905,822,1,26,14:40:41,25.595,25595,6,7
905,8,2,28,14:44:21,25.684,25684,6,7
905,820,2,27,14:44:22,37.352,37352,6,7
905,818,2,37,14:57:54,19.385,19385,6,7
905,13,1,45,15:08:42,24.264,24264,6,7
905,828,2,51,15:17:37,25.585,25585,6,7
905,155,2,62,15:34:01,25.116,25116,6,7
905,820,3,66,15:40:58,26.137,26137,6,7
905,8,3,73,15:47:37,31.896,31896,6,7
906,821,1,1,14:05:32,24.370,24370,7,13
906,821,2,2,14:07:36,24.768,24768,7,13
906,154,1,11,14:23:03,23.943,23943,7,13
906,817,1,13,14:25:36,23.606,23606,7,13
906,822,1,14,14:26:56,23.448,23448,7,13
906,18,1,14,14:27:05,23.493,23493,7,13
906,20,1,15,14:28:14,23.904,23904,7,13
906,13,1,15,14:28:20,27.949,27949,7,13
906,818,1,15,14:28:22,24.433,24433,7,13
906,825,1,15,14:28:30,23.479,23479,7,13
906,16,1,15,14:28:33,23.703,23703,7,13
906,4,1,16,14:29:44,23.932,23932,7,13
906,8,1,17,14:31:08,23.925,23925,7,13
906,3,1,18,14:32:06,23.882,23882,7,13
906,1,1,19,14:33:29,24.417,24417,7,13
906,826,1,29,14:47:47,25.235,25235,7,13
906,821,3,32,14:52:08,24.403,24403,7,13
906,815,1,34,14:54:04,23.907,23907,7,13
906,822,2,35,14:55:26,24.491,24491,7,13
906,20,2,36,14:56:46,23.340,23340,7,13
906,817,2,37,14:58:06,23.274,23274,7,13
906,18,2,38,14:59:46,25.050,25050,7,13
906,818,2,39,15:01:02,23.975,23975,7,13
906,8,2,39,15:01:06,24.221,24221,7,13
906,16,2,40,15:02:56,24.068,24068,7,13
906,807,1,41,15:03:27,23.902,23902,7,13
906,3,2,44,15:07:09,25.102,25102,7,13
906,4,2,44,15:07:33,23.790,23790,7,13
906,1,2,45,15:08:31,23.554,23554,7,13
906,825,2,45,15:09:13,23.907,23907,7,13
906,154,2,46,15:10:53,23.856,23856,7,13
906,826,2,46,15:10:54,25.698,25698,7,13
906,13,2,48,15:12:49,24.012,24012,7,13
907,154,1,3,14:07:00,21.884,21884,70,678
907,818,1,8,14:13:14,22.232,22232,70,678
907,807,1,9,14:14:26,21.920,21920,70,678
907,825,1,10,14:15:40,21.670,21670,70,678
907,826,1,10,14:15:42,21.906,21906,70,678
907,817,1,10,14:15:42,21.467,21467,70,678
907,3,1,11,14:16:41,21.474,21474,70,678
907,16,1,11,14:17:03,22.960,22960,70,678
907,821,1,12,14:18:21,55.222,55222,70,678
907,1,1,13,14:19:10,22.226,22226,70,678
907,13,1,14,14:20:24,21.896,21896,70,678
907,4,1,14,14:20:35,21.234,21234,70,678
907,155,1,14,14:21:00,22.480,22480,70,678
907,822,1,15,14:21:40,21.133,21133,70,678
907,8,1,15,14:22:00,21.914,21914,70,678
907,20,1,20,14:29:37,21.381,21381,70,678
907,821,2,21,14:30:35,29.067,29067,70,678
907,813,1,26,14:36:02,23.343,23343,70,678
907,18,1,27,14:37:01,21.505,21505,70,678
907,154,2,27,14:37:37,24.212,24212,70,678
907,828,1,28,14:39:03,23.177,23177,70,678
907,815,1,29,14:39:23,23.770,23770,70,678
907,20,2,28,14:39:56,29.844,29844,70,678
907,820,1,37,14:50:48,22.977,22977,70,678
907,1,2,39,14:51:40,22.555,22555,70,678
907,807,2,39,14:52:03,22.246,22246,70,678
907,818,2,39,14:52:32,22.374,22374,70,678
907,3,2,40,14:52:50,21.664,21664,70,678
907,825,2,40,14:53:16,21.882,21882,70,678
907,822,2,41,14:54:08,22.208,22208,70,678
907,824,1,40,14:54:11,24.452,24452,70,678
907,13,2,43,14:56:41,22.096,22096,70,678
907,817,2,43,14:57:02,21.398,21398,70,678
907,16,2,43,14:57:38,22.449,22449,70,678
907,828,2,43,14:58:18,25.178,25178,70,678
907,8,2,44,14:58:20,21.618,21618,70,678
907,821,3,45,15:01:17,22.530,22530,70,678
907,4,2,47,15:01:38,21.276,21276,70,678
907,815,2,55,15:11:39,21.960,21960,70,678
907,813,2,56,15:13:32,22.612,22612,70,678
907,18,2,58,15:15:32,21.242,21242,70,678
908,820,2,2,14:09:26,23.154,23154,9,153
908,20,1,10,14:20:59,28.558,28558,9,153
908,826,1,14,14:27:58,28.700,28700,9,153
908,817,1,15,14:29:30,28.483,28483,9,153
908,3,1,18,14:33:49,28.329,28329,9,153
908,155,1,18,14:35:28,29.507,29507,9,153
908,16,1,23,14:43:21,29.956,29956,9,153
908,1,1,24,14:43:45,29.679,29679,9,153
908,4,1,25,14:46:13,34.410,34410,9,153
908,815,1,26,14:48:38,29.599,29599,9,153
908,813,1,26,14:48:44,28.831,28831,9,153
908,825,1,27,14:49:39,28.745,28745,9,153
908,818,1,27,14:50:07,30.218,30218,9,153
908,18,1,28,14:51:14,28.645,28645,9,153
908,807,1,29,14:53:24,29.579,29579,9,153
908,824,1,29,14:54:00,30.353,30353,9,153
908,155,2,29,14:54:55,29.540,29540,9,153
908,154,1,30,14:55:23,29.710,29710,9,153
908,822,1,31,14:55:58,29.104,29104,9,153
908,820,3,29,14:56:02,29.737,29737,9,153
908,20,2,33,14:59:34,28.787,28787,9,153
908,826,2,35,15:03:28,28.575,28575,9,153
908,1,2,41,15:12:01,29.291,29291,9,153
909,825,1,1,14:05:24,25.859,25859,10,103
909,828,1,3,14:08:42,27.495,27495,10,103
909,826,1,9,14:17:06,20.313,20313,10,103
909,4,1,12,14:20:59,19.174,19174,10,103
909,18,1,13,14:22:30,22.604,22604,10,103
909,817,1,13,14:22:38,19.050,19050,10,103
909,818,1,13,14:22:39,20.274,20274,10,103
909,20,1,14,14:23:46,19.607,19607,10,103
909,807,1,14,14:23:52,19.564,19564,10,103
909,815,1,14,14:24:04,21.802,21802,10,103
909,821,1,14,14:24:08,21.002,21002,10,103
909,3,1,15,14:24:57,20.055,20055,10,103
909,822,1,15,14:25:07,20.115,20115,10,103
909,155,1,15,14:25:55,20.121,20121,10,103
909,16,1,16,14:26:55,20.031,20031,10,103
909,820,1,16,14:27:18,23.883,23883,10,103
909,813,1,18,14:29:48,19.099,19099,10,103
909,828,2,18,14:30:40,19.890,19890,10,103
909,8,1,20,14:32:31,19.737,19737,10,103
909,824,1,20,14:32:49,20.031,20031,10,103
909,154,1,24,14:38:27,18.928,18928,10,103
909,1,1,26,14:40:40,19.710,19710,10,103
909,825,2,29,14:45:25,19.135,19135,10,103
909,18,2,31,14:47:51,18.916,18916,10,103
909,821,2,31,14:48:20,23.305,23305,10,103
909,16,2,32,14:49:41,19.638,19638,10,103
909,826,2,32,14:49:52,20.251,20251,10,103
909,155,2,32,14:50:24,20.092,20092,10,103
909,820,2,32,14:50:27,20.920,20920,10,103
909,4,2,33,14:50:28,19.032,19032,10,103
909,20,2,34,14:51:49,19.061,19061,10,103
909,8,2,34,14:52:22,19.867,19867,10,103
909,815,2,34,14:52:29,19.843,19843,10,103
909,817,2,35,14:53:27,19.358,19358,10,103
909,818,2,37,14:56:42,26.711,26711,10,103
909,813,2,38,14:58:08,19.126,19126,10,103
909,807,2,39,14:59:03,19.514,19514,10,103
909,822,2,40,14:59:58,20.206,20206,10,103
909,3,2,41,15:01:08,20.257,20257,10,103
909,1,2,42,15:02:54,19.918,19918,10,103
909,828,3,41,15:03:48,20.423,20423,10,103
909,20,3,45,15:07:09,18.879,18879,10,103
909,824,2,45,15:08:29,20.575,20575,10,103
909,817,3,46,15:08:49,18.868,18868,10,103
909,16,3,47,15:10:49,20.424,20424,10,103
909,820,3,47,15:11:56,20.632,20632,10,103
909,155,3,48,15:13:19,20.358,20358,10,103
909,818,3,49,15:13:46,20.431,20431,10,103
909,1,3,50,15:13:58,19.868,19868,10,103
909,821,3,50,15:15:08,19.779,19779,10,103
909,815,3,52,15:17:42,19.932,19932,10,103
909,825,3,53,15:18:59,19.427,19427,10,103
909,8,3,53,15:19:04,19.740,19740,10,103
909,4,3,55,15:21:01,19.308,19308,10,103
909,18,3,61,15:29:41,19.221,19221,10,103
910,18,1,8,14:17:29,26.737,26737,11,264
910,817,1,8,14:17:30,22.205,22205,11,264
910,807,1,8,14:17:33,24.040,24040,11,264
910,13,1,8,14:17:38,22.851,22851,11,264
910,818,1,8,14:17:39,23.809,23809,11,264
910,815,1,8,14:17:44,25.535,25535,11,264
910,821,1,8,14:17:46,24.050,24050,11,264
910,16,1,8,14:17:48,31.956,31956,11,264
910,1,1,8,14:17:49,23.800,23800,11,264
910,8,1,8,14:17:51,23.214,23214,11,264
910,154,1,8,14:17:53,23.979,23979,11,264
910,826,1,8,14:17:58,23.423,23423,11,264
910,155,1,8,14:18:04,34.086,34086,11,264
910,820,1,8,14:18:13,24.625,24625,11,264
910,813,1,8,14:18:14,22.376,22376,11,264
910,3,1,9,14:19:36,22.827,22827,11,264
910,822,1,9,14:19:37,25.497,25497,11,264
910,20,1,9,14:19:37,22.170,22170,11,264
910,4,1,9,14:19:38,22.253,22253,11,264
910,824,1,9,14:19:52,22.892,22892,11,264
910,18,2,15,14:32:05,22.807,22807,11,264
910,825,1,15,14:32:11,23.546,23546,11,264
910,813,2,17,14:35:49,32.608,32608,11,264
910,824,2,17,14:35:56,25.504,25504,11,264
910,817,2,23,14:44:24,23.741,23741,11,264
910,13,2,23,14:44:30,22.111,22111,11,264
910,822,2,23,14:44:48,22.518,22518,11,264
910,826,2,30,14:57:13,22.202,22202,11,264
910,3,2,32,15:00:00,23.864,23864,11,264
910,20,2,33,15:01:35,21.608,21608,11,264
910,818,2,34,15:03:00,23.123,23123,11,264
910,18,3,37,15:07:38,22.211,22211,11,264
910,4,2,38,15:08:47,21.634,21634,11,264
910,1,2,39,15:10:18,23.364,23364,11,264
910,16,2,39,15:10:43,22.500,22500,11,264
910,825,2,39,15:10:44,21.812,21812,11,264
910,8,2,41,15:13:31,22.154,22154,11,264
910,824,3,42,15:15:42,24.226,24226,11,264
910,813,3,43,15:16:53,21.818,21818,11,264
910,13,3,45,15:19:26,22.278,22278,11,264
910,820,2,45,15:20:20,23.232,23232,11,264
910,817,3,54,15:32:30,22.273,22273,11,264
910,3,3,56,15:35:44,22.001,22001,11,264
910,822,3,59,15:40:29,22.589,22589,11,264
911,154,1,1,14:06:17,29.256,29256,13,401
911,824,1,1,14:06:49,25.362,25362,13,401
911,1,1,2,14:08:41,25.580,25580,13,401
911,3,1,8,14:19:40,29.997,29997,13,401
911,8,1,8,14:19:44,22.858,22858,13,401
911,815,1,9,14:21:49,24.104,24104,13,401
911,13,1,9,14:21:55,23.945,23945,13,401
911,20,1,10,14:23:35,22.800,22800,13,401
911,826,1,10,14:23:49,24.082,24082,13,401
911,807,1,10,14:23:52,23.823,23823,13,401
911,817,1,11,14:25:27,22.913,22913,13,401
911,825,1,11,14:25:37,23.115,23115,13,401
911,16,1,11,14:25:53,23.755,23755,13,401
911,828,1,11,14:26:12,24.083,24083,13,401
911,820,1,11,14:26:13,23.734,23734,13,401
911,822,1,12,14:27:28,22.769,22769,13,401
911,4,1,12,14:27:29,28.920,28920,13,401
911,18,1,13,14:29:34,22.800,22800,13,401
911,154,2,13,14:30:15,22.838,22838,13,401
911,821,1,14,14:31:51,23.259,23259,13,401
911,818,1,15,14:33:42,23.571,23571,13,401
911,1,2,17,14:38:06,23.066,23066,13,401
911,3,2,19,14:41:14,22.936,22936,13,401
911,8,2,21,14:44:58,22.819,22819,13,401
911,13,2,21,14:45:39,24.083,24083,13,401
911,16,2,21,14:45:40,23.779,23779,13,401
911,20,2,22,14:46:57,22.731,22731,13,401
911,815,2,22,14:47:17,22.977,22977,13,401
911,825,2,23,14:49:03,22.414,22414,13,401
911,824,2,23,14:50:34,23.918,23918,13,401
911,826,2,24,14:51:10,24.436,24436,13,401
911,828,2,24,14:52:11,24.213,24213,13,401
911,4,2,25,14:52:56,22.974,22974,13,401
911,817,2,27,14:56:18,22.675,22675,13,401
911,154,3,27,14:57:40,24.569,24569,13,401
911,822,2,28,14:58:29,23.176,23176,13,401
911,18,2,29,15:00:43,22.588,22588,13,401
911,818,2,29,15:01:07,23.202,23202,13,401
911,820,2,29,15:02:05,24.873,24873,13,401
911,807,2,30,15:02:51,23.841,23841,13,401
911,821,2,30,15:03:10,22.898,22898,13,401
911,1,3,31,15:05:18,24.757,24757,13,401
911,3,3,34,15:09:54,23.392,23392,13,401
911,20,3,34,15:10:16,23.190,23190,13,401
911,16,3,34,15:10:53,23.732,23732,13,401
911,13,3,35,15:12:42,23.224,23224,13,401
912,821,1,9,14:17:44,26.376,26376,14,162
912,20,1,18,14:31:00,25.176,25176,14,162
912,815,1,19,14:32:34,24.938,24938,14,162
912,807,1,19,14:32:44,25.547,25547,14,162
912,8,1,20,14:34:06,24.547,24547,14,162
912,154,1,20,14:34:42,25.098,25098,14,162
912,825,1,21,14:35:33,24.214,24214,14,162
912,4,1,21,14:35:34,24.913,24913,14,162
912,813,1,21,14:35:52,24.223,24223,14,162
912,18,1,22,14:37:04,24.669,24669,14,162
912,155,1,22,14:37:42,25.277,25277,14,162
912,13,1,23,14:38:19,24.323,24323,14,162
912,3,1,24,14:39:36,24.583,24583,14,162
912,822,1,24,14:40:01,24.991,24991,14,162
912,818,1,24,14:40:20,25.046,25046,14,162
912,16,1,24,14:40:40,26.864,26864,14,162
912,1,1,25,14:41:07,24.453,24453,14,162
912,817,1,26,14:43:11,24.388,24388,14,162
912,824,1,27,14:45:35,26.641,26641,14,162
912,826,1,30,14:49:25,24.651,24651,14,162
912,828,1,30,14:50:45,28.685,28685,14,162
912,821,2,36,14:59:03,25.693,25693,14,162
912,821,3,49,15:19:29,26.849,26849,14,162
913,818,2,24,20:50:42,35.309,35309,15,18
913,16,2,24,20:51:16,29.748,29748,15,18
913,20,2,25,20:52:01,28.733,28733,15,18
913,8,2,25,20:52:18,29.164,29164,15,18
913,807,2,25,20:52:46,29.362,29362,15,18
